iso_code,continent,location,date,total_cases,new_cases,total_cases_growth,total_deaths,new_deaths,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,population,Entity,Code,Day,Pfizer/BioNTech,Pfizer_growth,Moderna,Moderna_growth,Oxford/AstraZeneca,Oxford/AstraZeneca_growth,Johnson&Johnson,Johnson&Johnson_growth,Sputnik V,Sputnik V_growth,Sinovac,Sinovac_growth,Sinopharm/Beijing,Sinopharm/Beijing_growth,CanSino
DEU,Europe,Germany,16/01/2022,8021339,33129,0.004147237,115654,27,0.244,4.1,tests performed,158803864,62462434,60513988,39417634,150815,83900471,Germany,DEU,16/01/2022,116261527,0.000829207,26194732,,12748747,,3598858,,0,,0,,0,,0
DEU,Europe,Germany,17/01/2022,8104157,82818,0.01032471,115846,192,,,,159269724,62501112,60584623,39774888,465860,83900471,Germany,DEU,17/01/2022,116550010,0.002481328,26371079,,12748803,,3599832,,0,,0,,0,,0
DEU,Europe,Germany,18/01/2022,8222262,118105,0.014573385,116085,239,,,,159901999,62550350,60677835,40265537,632275,83900471,Germany,DEU,18/01/2022,116953793,0.003464461,26597690,,12749470,,3601046,,0,,0,,0,,0
DEU,Europe,Germany,19/01/2022,8361262,139000,0.016905324,116321,236,,,,160556938,62607110,60777219,40765170,654939,83900471,Germany,DEU,19/01/2022,117378483,0.003631263,26825173,,12750755,,3602527,,0,,0,,0,,0
DEU,Europe,Germany,20/01/2022,8502132,140870,0.016847935,116490,169,,,,161232079,62663006,60876649,41285394,675141,83900471,Germany,DEU,20/01/2022,117818192,0.003746078,27059606,,12750827,,3603454,,0,,0,,0,,0
DEU,Europe,Germany,21/01/2022,8635461,133329,0.015681831,116668,178,,,,161771872,62710430,60957078,41697768,539793,83900471,Germany,DEU,21/01/2022,118177604,0.003050565,27238961,,12750875,,3604432,,0,,0,,0,,0
DEU,Europe,Germany,22/01/2022,8716804,81343,0.009419648,116722,54,,,,162024420,62742516,61003230,41872257,252548,83900471,Germany,DEU,22/01/2022,118346379,0.001428147,27322051,,12750950,,3605040,,0,,0,,0,,0
DEU,Europe,Germany,23/01/2022,8773030,56226,0.0064503,116751,29,,,,162113922,62753499,61023786,41930241,89502,83900471,Germany,DEU,23/01/2022,118408172,0.000522137,27349682,,12750952,,3605116,,0,,0,,0,,0
HKG,Asia,Hong Kong,22/02/2021,10884,16,0,197,0,,,tests performed,47,47,,,,7552800,Hong Kong,HKG,22/02/2021,0,0,0,,0,,0,,0,,47,,0,,0
HKG,Asia,Hong Kong,23/02/2021,10896,12,0.001102536,197,0,,,tests performed,579,579,,,532,7552800,Hong Kong,HKG,23/02/2021,0,0,0,,0,,0,,0,,579,,0,,0
HKG,Asia,Hong Kong,24/02/2021,10913,17,0.001560206,198,1,,,tests performed,579,579,,,0,7552800,Hong Kong,HKG,24/02/2021,0,0,0,,0,,0,,0,,579,,0,,0
HKG,Asia,Hong Kong,25/02/2021,10926,13,0.00119124,198,0,,,tests performed,579,579,,,0,7552800,Hong Kong,HKG,25/02/2021,0,0,0,,0,,0,,0,,579,,0,,0
HKG,Asia,Hong Kong,26/02/2021,10950,24,0.002196595,198,0,,,tests performed,6645,6645,,,6066,7552800,Hong Kong,HKG,26/02/2021,0,0,0,,0,,0,,0,,6645,,0,,0
HKG,Asia,Hong Kong,27/02/2021,10983,33,0.003013699,198,0,,,tests performed,13685,13684,1,,7040,7552800,Hong Kong,HKG,27/02/2021,0,0,0,,0,,0,,0,,13685,,0,,0
HKG,Asia,Hong Kong,28/02/2021,11005,22,0.002003096,199,1,0.0003,3703.7,tests performed,20701,20700,1,,7016,7552800,Hong Kong,HKG,28/02/2021,0,0,0,,0,,0,,0,,20701,,0,,0
HKG,Asia,Hong Kong,01/03/2021,11019,14,0.001272149,200,1,,,tests performed,27109,27108,1,,6408,7552800,Hong Kong,HKG,01/03/2021,0,0,0,,0,,0,,0,,27109,,0,,0
HKG,Asia,Hong Kong,02/03/2021,11032,13,0.00117978,200,0,,,tests performed,40180,40179,1,,13071,7552800,Hong Kong,HKG,02/03/2021,0,0,0,,0,,0,,0,,40180,,0,,0
HKG,Asia,Hong Kong,03/03/2021,11046,14,0.001269036,200,0,,,tests performed,51848,51845,3,,11668,7552800,Hong Kong,HKG,03/03/2021,0,0,0,,0,,0,,0,,51848,,0,,0
HKG,Asia,Hong Kong,04/03/2021,11055,9,0.000814775,201,1,,,tests performed,62237,62234,3,,10389,7552800,Hong Kong,HKG,04/03/2021,0,0,0,,0,,0,,0,,62237,,0,,0
HKG,Asia,Hong Kong,05/03/2021,11066,11,0.000995025,201,0,,,tests performed,72375,72372,3,,10138,7552800,Hong Kong,HKG,05/03/2021,0,0,0,,0,,0,,0,,72375,,0,,0
HKG,Asia,Hong Kong,06/03/2021,11074,8,0.000722935,202,1,,,tests performed,84031,84027,4,,11656,7552800,Hong Kong,HKG,06/03/2021,336,0,0,,0,,0,,0,,83695,,0,,0
HKG,Asia,Hong Kong,07/03/2021,11090,16,0.001444826,202,0,,,tests performed,93023,93018,5,,8992,7552800,Hong Kong,HKG,07/03/2021,1207,2.592261905,0,,0,,0,,0,,91816,,0,,0
HKG,Asia,Hong Kong,08/03/2021,11099,9,0.000811542,202,0,,,tests performed,103847,103842,5,,10824,7552800,Hong Kong,HKG,08/03/2021,2130,0.764705882,0,,0,,0,,0,,101717,,0,,0
HKG,Asia,Hong Kong,09/03/2021,11120,21,0.001892062,202,0,,,tests performed,113523,113517,6,,9676,7552800,Hong Kong,HKG,09/03/2021,3008,0.412206573,0,,0,,0,,0,,110515,,0,,0
HKG,Asia,Hong Kong,10/03/2021,11128,8,0.000719424,203,1,,,tests performed,130545,130538,7,,17022,7552800,Hong Kong,HKG,10/03/2021,9028,2.001329787,0,,0,,0,,0,,121517,,0,,0
HKG,Asia,Hong Kong,11/03/2021,11150,22,0.001976995,203,0,,,tests performed,145905,145898,7,,15360,7552800,Hong Kong,HKG,11/03/2021,14791,0.638347364,0,,0,,0,,0,,131114,,0,,0
HKG,Asia,Hong Kong,12/03/2021,11210,60,0.005381166,203,0,,,tests performed,162228,162221,7,,16323,7552800,Hong Kong,HKG,12/03/2021,21519,0.454871205,0,,0,,0,,0,,140709,,0,,0
HKG,Asia,Hong Kong,13/03/2021,11257,47,0.004192685,203,0,,,tests performed,177109,177101,8,,14881,7552800,Hong Kong,HKG,13/03/2021,27845,0.293972768,0,,0,,0,,0,,149264,,0,,0
HKG,Asia,Hong Kong,14/03/2021,11281,24,0.002132007,203,0,,,tests performed,190729,190721,8,,13620,7552800,Hong Kong,HKG,14/03/2021,33525,0.203986353,0,,0,,0,,0,,157204,,0,,0
HKG,Asia,Hong Kong,15/03/2021,11311,30,0.002659339,203,0,,,tests performed,206092,206084,8,,15363,7552800,Hong Kong,HKG,15/03/2021,39922,0.190812826,0,,0,,0,,0,,166170,,0,,0
HKG,Asia,Hong Kong,16/03/2021,11329,18,0.001591371,203,0,,,tests performed,229419,229411,8,,23327,7552800,Hong Kong,HKG,16/03/2021,53021,0.328114824,0,,0,,0,,0,,176398,,0,,0
HKG,Asia,Hong Kong,17/03/2021,11340,11,0.000970959,203,0,,,tests performed,254019,254010,9,,24600,7552800,Hong Kong,HKG,17/03/2021,64373,0.214103846,0,,0,,0,,0,,189646,,0,,0
HKG,Asia,Hong Kong,18/03/2021,11350,10,0.000881834,203,0,,,tests performed,276646,276637,9,,22627,7552800,Hong Kong,HKG,18/03/2021,75151,0.167430444,0,,0,,0,,0,,201495,,0,,0
HKG,Asia,Hong Kong,19/03/2021,11363,13,0.001145374,203,0,,,tests performed,304250,304241,9,,27604,7552800,Hong Kong,HKG,19/03/2021,90960,0.210363136,0,,0,,0,,0,,213290,,0,,0
HKG,Asia,Hong Kong,20/03/2021,11371,8,0.000704039,203,0,,,tests performed,330618,330609,9,,26368,7552800,Hong Kong,HKG,20/03/2021,106003,0.165380387,0,,0,,0,,0,,224615,,0,,0
HKG,Asia,Hong Kong,21/03/2021,11379,8,0.000703544,203,0,,,tests performed,354438,354429,9,,23820,7552800,Hong Kong,HKG,21/03/2021,120739,0.139014934,0,,0,,0,,0,,233699,,0,,0
HKG,Asia,Hong Kong,22/03/2021,11397,18,0.001581861,203,0,,,tests performed,379693,379641,52,,25255,7552800,Hong Kong,HKG,22/03/2021,135824,0.124938918,0,,0,,0,,0,,243869,,0,,0
HKG,Asia,Hong Kong,23/03/2021,11409,12,0.001052909,204,1,,,tests performed,403526,403079,447,,23833,7552800,Hong Kong,HKG,23/03/2021,150244,0.106166804,0,,0,,0,,0,,253282,,0,,0
HKG,Asia,Hong Kong,24/03/2021,11419,10,0.000876501,204,0,,,tests performed,413301,412822,479,,9775,7552800,Hong Kong,HKG,24/03/2021,151325,0.007194963,0,,0,,0,,0,,261976,,0,,0
HKG,Asia,Hong Kong,25/03/2021,11428,9,0.00078816,204,0,,,tests performed,421521,421014,507,,8220,7552800,Hong Kong,HKG,25/03/2021,151325,0,0,,0,,0,,0,,270196,,0,,0
HKG,Asia,Hong Kong,26/03/2021,11439,11,0.000962548,205,1,,,tests performed,435238,429533,5705,,13717,7552800,Hong Kong,HKG,26/03/2021,151325,0,0,,0,,0,,0,,283913,,0,,0
HKG,Asia,Hong Kong,27/03/2021,11445,6,0.000524521,205,0,,,tests performed,449278,437265,12013,,14040,7552800,Hong Kong,HKG,27/03/2021,151325,0,0,,0,,0,,0,,297953,,0,,0
HKG,Asia,Hong Kong,28/03/2021,11446,1,8.74E-05,205,0,,,tests performed,462452,443900,18552,,13174,7552800,Hong Kong,HKG,28/03/2021,151325,0,0,,0,,0,,0,,311127,,0,,0
HKG,Asia,Hong Kong,29/03/2021,11454,8,0.000698934,205,0,,,tests performed,475123,450518,24605,,12671,7552800,Hong Kong,HKG,29/03/2021,151325,0,0,,0,,0,,0,,323798,,0,,0
HKG,Asia,Hong Kong,30/03/2021,11461,7,0.00061114,205,0,,,tests performed,490318,455923,34395,,15195,7552800,Hong Kong,HKG,30/03/2021,151325,0,0,,0,,0,,0,,338993,,0,,0
HKG,Asia,Hong Kong,31/03/2021,11467,6,0.000523515,205,0,0.0002,5882.4,tests performed,505099,461056,44043,,14781,7552800,Hong Kong,HKG,31/03/2021,151325,0,0,,0,,0,,0,,353774,,0,,0
HKG,Asia,Hong Kong,01/04/2021,11480,13,0.001133688,205,0,,,tests performed,520377,466279,54098,,15278,7552800,Hong Kong,HKG,01/04/2021,151325,0,0,,0,,0,,0,,369052,,0,,0
HKG,Asia,Hong Kong,02/04/2021,11499,19,0.001655052,205,0,,,tests performed,531238,471422,59816,,10861,7552800,Hong Kong,HKG,02/04/2021,151325,0,0,,0,,0,,0,,379913,,0,,0
HKG,Asia,Hong Kong,03/04/2021,11501,2,0.000173928,205,0,,,tests performed,543987,475047,68940,,12749,7552800,Hong Kong,HKG,03/04/2021,151325,0,0,,0,,0,,0,,392662,,0,,0
HKG,Asia,Hong Kong,04/04/2021,11508,7,0.000608643,205,0,,,tests performed,556071,478876,77195,,12084,7552800,Hong Kong,HKG,04/04/2021,151983,0.004348257,0,,0,,0,,0,,404088,,0,,0
HKG,Asia,Hong Kong,05/04/2021,11524,16,0.001390337,205,0,,,tests performed,577236,486975,90261,,21165,7552800,Hong Kong,HKG,05/04/2021,163728,0.07727838,0,,0,,0,,0,,413508,,0,,0
HKG,Asia,Hong Kong,06/04/2021,11531,7,0.000607428,205,0,,,tests performed,616003,502693,113310,,38767,7552800,Hong Kong,HKG,06/04/2021,193565,0.182235171,0,,0,,0,,0,,422438,,0,,0
HKG,Asia,Hong Kong,07/04/2021,11539,8,0.000693782,205,0,,,tests performed,659788,516023,143765,,43785,7552800,Hong Kong,HKG,07/04/2021,219537,0.13417715,0,,0,,0,,0,,440251,,0,,0
HKG,Asia,Hong Kong,08/04/2021,11549,10,0.000866626,205,0,,,tests performed,700306,529480,170826,,40518,7552800,Hong Kong,HKG,08/04/2021,244598,0.114153878,0,,0,,0,,0,,455708,,0,,0
HKG,Asia,Hong Kong,09/04/2021,11563,14,0.001212226,207,2,,,tests performed,745038,543631,201407,,44732,7552800,Hong Kong,HKG,09/04/2021,274283,0.121362399,0,,0,,0,,0,,470755,,0,,0
HKG,Asia,Hong Kong,10/04/2021,11568,5,0.000432414,207,0,,,tests performed,791553,559932,231621,,46515,7552800,Hong Kong,HKG,10/04/2021,307577,0.121385576,0,,0,,0,,0,,483976,,0,,0
HKG,Asia,Hong Kong,11/04/2021,11581,13,0.00112379,207,0,,,tests performed,834895,578942,255953,,43342,7552800,Hong Kong,HKG,11/04/2021,339562,0.10399022,0,,0,,0,,0,,495333,,0,,0
HKG,Asia,Hong Kong,12/04/2021,11594,13,0.001122528,207,0,,,tests performed,878246,597557,280689,,43351,7552800,Hong Kong,HKG,12/04/2021,370268,0.090428258,0,,0,,0,,0,,507978,,0,,0
HKG,Asia,Hong Kong,13/04/2021,11607,13,0.00112127,208,1,,,tests performed,918956,615412,303544,,40710,7552800,Hong Kong,HKG,13/04/2021,397768,0.074270528,0,,0,,0,,0,,521188,,0,,0
HKG,Asia,Hong Kong,14/04/2021,11612,5,0.000430775,209,1,,,tests performed,951115,632367,318748,,32159,7552800,Hong Kong,HKG,14/04/2021,414247,0.041428672,0,,0,,0,,0,,536868,,0,,0
HKG,Asia,Hong Kong,15/04/2021,11618,6,0.000516707,209,0,,,tests performed,981098,649003,332095,,29983,7552800,Hong Kong,HKG,15/04/2021,428957,0.035510215,0,,0,,0,,0,,552141,,0,,0
HKG,Asia,Hong Kong,16/04/2021,11635,17,0.001463247,209,0,,,tests performed,1017852,671889,345963,,36754,7552800,Hong Kong,HKG,16/04/2021,449248,0.04730311,0,,0,,0,,0,,568604,,0,,0
HKG,Asia,Hong Kong,17/04/2021,11653,18,0.001547056,209,0,,,tests performed,1057276,697336,359940,,39424,7552800,Hong Kong,HKG,17/04/2021,472581,0.051937905,0,,0,,0,,0,,584695,,0,,0
HKG,Asia,Hong Kong,18/04/2021,11683,30,0.002574444,209,0,,,tests performed,1091107,719905,371202,,33831,7552800,Hong Kong,HKG,18/04/2021,492449,0.04204147,0,,0,,0,,0,,598658,,0,,0
HKG,Asia,Hong Kong,19/04/2021,11695,12,0.001027133,209,0,,,tests performed,1123580,741394,382186,,32473,7552800,Hong Kong,HKG,19/04/2021,509677,0.034984333,0,,0,,0,,0,,613903,,0,,0
HKG,Asia,Hong Kong,20/04/2021,11703,8,0.000684053,209,0,,,tests performed,1149667,758682,390985,,26087,7552800,Hong Kong,HKG,20/04/2021,522585,0.025325844,0,,0,,0,,0,,627082,,0,,0
HKG,Asia,Hong Kong,21/04/2021,11704,1,8.54E-05,209,0,,,tests performed,1173108,773894,399214,,23441,7552800,Hong Kong,HKG,21/04/2021,534069,0.021975372,0,,0,,0,,0,,639039,,0,,0
HKG,Asia,Hong Kong,22/04/2021,11718,14,0.001196172,209,0,,,tests performed,1196658,789286,407372,,23550,7552800,Hong Kong,HKG,22/04/2021,545795,0.021955964,0,,0,,0,,0,,650863,,0,,0
HKG,Asia,Hong Kong,23/04/2021,11727,9,0.000768049,209,0,,,tests performed,1222890,806733,416157,,26232,7552800,Hong Kong,HKG,23/04/2021,559088,0.024355298,0,,0,,0,,0,,663802,,0,,0
HKG,Asia,Hong Kong,24/04/2021,11730,3,0.00025582,209,0,,,tests performed,1253078,828262,424816,,30188,7552800,Hong Kong,HKG,24/04/2021,576258,0.030710729,0,,0,,0,,0,,676820,,0,,0
HKG,Asia,Hong Kong,25/04/2021,11736,6,0.000511509,209,0,,,tests performed,1275189,842686,432503,,22111,7552800,Hong Kong,HKG,25/04/2021,587133,0.018871755,0,,0,,0,,0,,688056,,0,,0
HKG,Asia,Hong Kong,26/04/2021,11740,4,0.000340832,209,0,,,tests performed,1302212,859943,442269,,27023,7552800,Hong Kong,HKG,26/04/2021,602962,0.02695982,0,,0,,0,,0,,699250,,0,,0
HKG,Asia,Hong Kong,27/04/2021,11748,8,0.000681431,209,0,,,tests performed,1326881,872387,454494,,24669,7552800,Hong Kong,HKG,27/04/2021,618000,0.024940212,0,,0,,0,,0,,708881,,0,,0
HKG,Asia,Hong Kong,28/04/2021,11755,7,0.000595846,209,0,,,tests performed,1351766,884176,467590,,24885,7552800,Hong Kong,HKG,28/04/2021,633053,0.024357605,0,,0,,0,,0,,718713,,0,,0
HKG,Asia,Hong Kong,29/04/2021,11770,15,0.001276053,209,0,,,tests performed,1377521,897017,480504,,25755,7552800,Hong Kong,HKG,29/04/2021,648991,0.025176407,0,,0,,0,,0,,728530,,0,,0
HKG,Asia,Hong Kong,30/04/2021,11774,4,0.000339847,209,0,0.0001,7692.3,tests performed,1413792,916324,497468,,36271,7552800,Hong Kong,HKG,30/04/2021,672912,0.036858755,0,,0,,0,,0,,740880,,0,,0
HKG,Asia,Hong Kong,01/05/2021,11782,8,0.000679463,210,1,,,tests performed,1454432,936403,518029,,40640,7552800,Hong Kong,HKG,01/05/2021,704170,0.046451839,0,,0,,0,,0,,750262,,0,,0
HKG,Asia,Hong Kong,02/05/2021,11784,2,0.00016975,210,0,,,tests performed,1491950,952153,539797,,37518,7552800,Hong Kong,HKG,02/05/2021,733053,0.041017084,0,,0,,0,,0,,758897,,0,,0
HKG,Asia,Hong Kong,03/05/2021,11786,2,0.000169722,210,0,,,tests performed,1529673,971943,557730,,37723,7552800,Hong Kong,HKG,03/05/2021,761226,0.038432419,0,,0,,0,,0,,768447,,0,,0
HKG,Asia,Hong Kong,04/05/2021,11790,4,0.000339386,210,0,,,tests performed,1562856,989774,573082,,33183,7552800,Hong Kong,HKG,04/05/2021,785884,0.032392483,0,,0,,0,,0,,776972,,0,,0
HKG,Asia,Hong Kong,05/05/2021,11796,6,0.000508906,210,0,,,tests performed,1593632,1005434,588198,,30776,7552800,Hong Kong,HKG,05/05/2021,808171,0.028359147,0,,0,,0,,0,,785461,,0,,0
HKG,Asia,Hong Kong,06/05/2021,11798,2,0.000169549,210,0,,,tests performed,1624073,1021231,602842,,30441,7552800,Hong Kong,HKG,06/05/2021,830519,0.027652564,0,,0,,0,,0,,793554,,0,,0
HKG,Asia,Hong Kong,07/05/2021,11801,3,0.00025428,210,0,,,tests performed,1662382,1038375,624007,,38309,7552800,Hong Kong,HKG,07/05/2021,859910,0.035388715,0,,0,,0,,0,,802472,,0,,0
HKG,Asia,Hong Kong,08/05/2021,11806,5,0.000423693,210,0,,,tests performed,1704472,1055529,648943,,42090,7552800,Hong Kong,HKG,08/05/2021,893099,0.0385959,0,,0,,0,,0,,811373,,0,,0
HKG,Asia,Hong Kong,09/05/2021,11807,1,8.47E-05,210,0,,,tests performed,1741691,1071470,670221,,37219,7552800,Hong Kong,HKG,09/05/2021,923250,0.033759975,0,,0,,0,,0,,818441,,0,,0
HKG,Asia,Hong Kong,10/05/2021,11811,4,0.000338782,210,0,,,tests performed,1776578,1087213,689365,,34887,7552800,Hong Kong,HKG,10/05/2021,950165,0.029152451,0,,0,,0,,0,,826413,,0,,0
HKG,Asia,Hong Kong,11/05/2021,11812,1,8.47E-05,210,0,,,tests performed,1805088,1100436,704652,,28510,7552800,Hong Kong,HKG,11/05/2021,971049,0.02197934,0,,0,,0,,0,,834039,,0,,0
HKG,Asia,Hong Kong,12/05/2021,11814,2,0.000169319,210,0,,,tests performed,1830877,1112103,718774,,25789,7552800,Hong Kong,HKG,12/05/2021,989520,0.019021697,0,,0,,0,,0,,841357,,0,,0
HKG,Asia,Hong Kong,13/05/2021,11817,3,0.000253936,210,0,,,tests performed,1856655,1123405,733250,,25778,7552800,Hong Kong,HKG,13/05/2021,1007899,0.018573652,0,,0,,0,,0,,848756,,0,,0
HKG,Asia,Hong Kong,14/05/2021,11818,1,8.46E-05,210,0,,,tests performed,1888637,1138080,750557,,31982,7552800,Hong Kong,HKG,14/05/2021,1031160,0.023078701,0,,0,,0,,0,,857477,,0,,0
HKG,Asia,Hong Kong,15/05/2021,11821,3,0.00025385,210,0,,,tests performed,1926269,1153983,772286,,37632,7552800,Hong Kong,HKG,15/05/2021,1060282,0.02824198,0,,0,,0,,0,,865987,,0,,0
HKG,Asia,Hong Kong,16/05/2021,11824,3,0.000253786,210,0,,,tests performed,1955098,1167879,787219,,28829,7552800,Hong Kong,HKG,16/05/2021,1081909,0.020397404,0,,0,,0,,0,,873189,,0,,0
HKG,Asia,Hong Kong,17/05/2021,11825,1,8.46E-05,210,0,,,tests performed,1984352,1180456,803896,,29254,7552800,Hong Kong,HKG,17/05/2021,1101945,0.018519118,0,,0,,0,,0,,882407,,0,,0
HKG,Asia,Hong Kong,18/05/2021,11826,1,8.46E-05,210,0,,,tests performed,2010393,1193646,816747,,26041,7552800,Hong Kong,HKG,18/05/2021,1118322,0.014861903,0,,0,,0,,0,,892071,,0,,0
HKG,Asia,Hong Kong,19/05/2021,11827,1,8.46E-05,210,0,,,tests performed,2026560,1202389,824171,,16167,7552800,Hong Kong,HKG,19/05/2021,1129854,0.010311878,0,,0,,0,,0,,896706,,0,,0
HKG,Asia,Hong Kong,20/05/2021,11828,1,8.46E-05,210,0,,,tests performed,2050343,1213147,837196,,23783,7552800,Hong Kong,HKG,20/05/2021,1144808,0.013235338,0,,0,,0,,0,,905535,,0,,0
HKG,Asia,Hong Kong,21/05/2021,11829,1,8.45E-05,210,0,,,tests performed,2081187,1227157,854030,,30844,7552800,Hong Kong,HKG,21/05/2021,1165817,0.018351549,0,,0,,0,,0,,915370,,0,,0
HKG,Asia,Hong Kong,22/05/2021,11830,1,8.45E-05,210,0,,,tests performed,2117837,1243015,874822,,36650,7552800,Hong Kong,HKG,22/05/2021,1192546,0.022927269,0,,0,,0,,0,,925291,,0,,0
HKG,Asia,Hong Kong,23/05/2021,11832,2,0.000169062,210,0,,,tests performed,2146672,1254822,891850,,28835,7552800,Hong Kong,HKG,23/05/2021,1213485,0.017558233,0,,0,,0,,0,,933187,,0,,0
HKG,Asia,Hong Kong,24/05/2021,11833,1,8.45E-05,210,0,,,tests performed,2175051,1267470,907581,,28379,7552800,Hong Kong,HKG,24/05/2021,1231670,0.014985764,0,,0,,0,,0,,943381,,0,,0
HKG,Asia,Hong Kong,25/05/2021,11835,2,0.000169019,210,0,,,tests performed,2200111,1278589,921522,,25060,7552800,Hong Kong,HKG,25/05/2021,1246780,0.012267896,0,,0,,0,,0,,953331,,0,,0
HKG,Asia,Hong Kong,26/05/2021,11836,1,8.45E-05,210,0,,,tests performed,2224188,1289800,934388,,24077,7552800,Hong Kong,HKG,26/05/2021,1261013,0.011415807,0,,0,,0,,0,,963175,,0,,0
HKG,Asia,Hong Kong,27/05/2021,11836,0,0,210,0,,,tests performed,2250332,1302573,947759,,26144,7552800,Hong Kong,HKG,27/05/2021,1276408,0.012208439,0,,0,,0,,0,,973924,,0,,0
HKG,Asia,Hong Kong,28/05/2021,11836,0,0,210,0,,,tests performed,2286329,1319772,966557,,35997,7552800,Hong Kong,HKG,28/05/2021,1298639,0.017416845,0,,0,,0,,0,,987690,,0,,0
HKG,Asia,Hong Kong,29/05/2021,11837,1,8.45E-05,210,0,,,tests performed,2328870,1342228,986642,,42541,7552800,Hong Kong,HKG,29/05/2021,1326703,0.021610317,0,,0,,0,,0,,1002167,,0,,0
HKG,Asia,Hong Kong,30/05/2021,11837,0,0,210,0,,,tests performed,2364046,1359382,1004664,,35176,7552800,Hong Kong,HKG,30/05/2021,1349218,0.016970641,0,,0,,0,,0,,1014828,,0,,0
HKG,Asia,Hong Kong,31/05/2021,11841,4,0.000337923,210,0,0,50000,tests performed,2400515,1379488,1021027,,36469,7552800,Hong Kong,HKG,31/05/2021,1369621,0.015122093,0,,0,,0,,0,,1030894,,0,,0
HKG,Asia,Hong Kong,01/06/2021,11848,7,0.000591166,210,0,,,tests performed,2434077,1399336,1034741,,33562,7552800,Hong Kong,HKG,01/06/2021,1386362,0.012223089,0,,0,,0,,0,,1047715,,0,,0
HKG,Asia,Hong Kong,02/06/2021,11848,0,0,210,0,,,tests performed,2466577,1419135,1047442,,32500,7552800,Hong Kong,HKG,02/06/2021,1402069,0.011329653,0,,0,,0,,0,,1064508,,0,,0
HKG,Asia,Hong Kong,03/06/2021,11849,1,8.44E-05,210,0,,,tests performed,2502796,1442997,1059798,1,36219,7552800,Hong Kong,HKG,03/06/2021,1420964,0.013476512,0,,0,,0,,0,,1081832,,0,,0
